id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,game_duration,rating_difference,total_rating,processed_date
TB80QXb9,false,1.489947962794E12,1.489948628748E12,50,resign,black,5+10,zazz4,2069,baleful,1500,e4 e5 Nf3 Nc6 Bb5 f6 d4 exd4 Nxd4 Nxd4 Qxd4 c6 Bc4 b6 O-O Bc5 Qc3 Ne7 Qb3 Rf8 Rd1 Qc7 g3 Bb7 Bf4 d6 a4 O-O-O a5 g5 axb6 axb6 Be6+ Kb8 Qa4 b5 Bxd6 Rxd6 Rxd6 Qxd6 Qa2 Rd8 Bg4 Qd4 b4 Bb6 c3 Qxe4 Nd2 Qxg4,C60,Ruy Lopez: Nuernberg Variation,6,665954,569,3569,2025-01-31
a15o7RoE,false,1.402245630032E12,1.402246231813E12,35,resign,black,45+45,ktikkani,1144,gioscorpi,1500,e4 e5 Nf3 Nf6 Bd3 Bd6 Nh4 Nxe4 Bxe4 Qxh4 O-O Qxe4 f3 Bc5+ Rf2 Bxf2+ Kxf2 Qd4+ Kf1 b6 Qe2 Ba6 d3 Nc6 Be3 Qxb2 Qd1 Qxa1 a3 d6 h3 Na5 f4 O-O f5,C42,Petrov's Defense,4,601781,356,2644,2025-01-31
gQRXG8eA,false,1.402190584311E12,1.40219099731E12,23,resign,black,10+5,ktikkani,1144,digger059,1500,e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Nxd4 Bd7 Nc3 Nf6 O-O Be7 b3 O-O Bxc6 bxc6 Bf4 c5 e5 cxd4 Qxd4,C62,Ruy Lopez: Steinitz Defense,6,412999,356,2644,2025-01-31
H0kwdovA,false,1.401716159794E12,1.40171702857E12,52,mate,black,20+120,ktikkani,1022,alecs,1165,e4 e5 Nf3 d5 Bd3 dxe4 Bxe4 Nc6 d4 exd4 Bxc6+ bxc6 Nxd4 c5 Nf3 Qxd1+ Kxd1 Bg4 h3 Bxf3+ gxf3 Nf6 Bg5 Be7 Nc3 O-O-O+ Bd2 Rd7 Rhe1 Rhd8 Nb5 Kb7 a4 Rd7xd2+ Kc1 Bf8 c4 Rxf2 Na3 Rdd2 Nb1 Rdc2+ Kd1 Rcxb2 Kc1 g6 Re8 Bg7 Re7 Nh5 Rxf7 Rf1#,C40,Elephant Gambit,4,868776,143,2187,2025-01-31
UVhloCZX,true,1.403650732421E12,1.403651464742E12,93,mate,white,5+5,jepulis,1781,madi1691,1516,d4 d5 c4 e6 Nc3 Nf6 Bg5 c6 Nf3 Nbd7 e3 Bd6 c5 Bc7 Bd3 b5 O-O O-O Qc2 h6 Bh4 Bb8 a3 a5 Rfe1 Qc7 a4 b4 Bg3 Qd8 Ne2 Nh5 Bh4 Qc7 Be7 Re8 Bh7+ Kh8 Bd6 Qd8 g4 Bxd6 cxd6 Nhf6 Bd3 Nf8 Ne5 Kg8 Qxc6 Ra6 Bxa6 Bxa6 Qxa6 Ne4 Qa7 Nxd6 Nf4 Re7 Qc5 Ne4 Qb5 Nd6 Qd3 Nc4 Nc6 Nxb2 Qb3 Qc7 Nxe7+ Qxe7 Qxb2 Qg5 f3 f5 h3 fxg4 hxg4 h5 Nxh5 Qxe3+ Rxe3 Ng6 Rxe6 Nh4 Qb3 Kh7 Qxd5 b3 Nf6+ gxf6 Re7+ Kg6 Qh5#,D52,Queen's Gambit Declined,11,732321,265,3297,2025-01-31
rOpZOoHr,true,1.403650156811E12,1.403650709755E12,96,mate,black,5+5,madi1691,1601,jepulis,1688,e4 e6 d4 d5 exd5 exd5 Bd3 Nc6 c3 Nf6 Nf3 Bd6 O-O O-O Nbd2 Re8 Re1 b6 Nf1 Rxe1 Qxe1 Bg4 Qe3 Qf8 h3 Re8 Qd2 Bxf3 gxf3 a6 Qc2 h6 Ne3 b5 Bd2 Bf4 Ng2 Bxd2 Qxd2 Qd6 f4 Qd7 Kh2 Ne4 Bxe4 Rxe4 Rg1 Qf5 Qc2 h5 a4 Rxf4 Qxf5 Rxf5 Ne3 Rxf2+ Rg2 Rxg2+ Kxg2 Ne7 axb5 axb5 Kf3 g5 Kg3 f5 Kf3 Kf7 h4 gxh4 Ng2 Ng6 b3 h3 Ne3 Nh4+ Kg3 f4+ Kxh3 fxe3 Kxh4 e2 Kg3 e1=Q+ Kf4 h4 Kf3 Qg3+ Ke2 h3 c4 h2 cxd5 h1=Q d6 Qhe1#,C01,French Defense: Exchange Variation,5,552944,87,3289,2025-01-31
1TNWeMzt,true,1.403649108374E12,1.40365008676E12,103,mate,white,5+5,qui_,1939,madi1691,1662,d4 d5 Nf3 Nf6 c4 e6 Nc3 Nbd7 Bf4 b6 Ne5 Nxe5 dxe5 Nh5 Bd2 dxc4 g4 Bc5 gxh5 Qh4 e3 Bb7 Rg1 O-O-O Qe2 Qxh2 Rxg7 Qxe5 Rxf7 Rdf8 Rxf8+ Rxf8 O-O-O Bf3 Qxc4 Bxd1 Qa6+ Kb8 Kxd1 Rxf2 Qd3 Qxh5+ Be2 Qh1+ Be1 h5 a3 h4 Ne4 Rf5 Qd8+ Kb7 Nxc5+ Rxc5 Qxh4 Qxh4 Bxh4 Rd5+ Kc2 Re5 Bf3+ c6 e4 Rh5 Bf6 Rh3 Be2 Kc7 Bc3 Kd6 e5+ Kd5 Kb3 a5 Bc4+ Ke4 Bxe6 b5 Bxh3 Kd5 e6 Kd6 Bf6 Kc7 e7 Kb6 e8=Q a4+ Ka2 c5 Qe6+ Kc7 Be5+ Kb7 Bg2+ Ka7 Qd7+ Kb6 Bc7+ Ka6 Qc8+ Ka7 Qa8#,D37,Queen's Gambit Declined: Barmen Variation,8,978386,277,3601,2025-01-31
8mR4QYMW,true,1.403648808821E12,1.403649082979E12,59,resign,white,5+5,madi1691,1500,temeli,1500,e4 e5 Nf3 Nc6 Bc4 Bc5 Qe2 Nf6 Bxf7+ Kxf7 Qc4+ Ke8 Qxc5 d6 Qc3 Bg4 d3 Qe7 Nbd2 Nd4 Nxd4 exd4 Qxd4 Qe5 Qxe5+ dxe5 f3 Be6 O-O Kd7 c4 Rad8 Nb3 Rhe8 Nc5+ Kc8 Nxe6 Rxe6 Rd1 Nh5 b4 Nf4 Bxf4 exf4 d4 c6 d5 cxd5 cxd5 Red6 Rac1+ Kb8 Rc5 b6 Rc4 b5 Rc5 Rc8 Rxb5+,C50,Giuoco Piano,6,274158,0,3000,2025-01-31
ifNiFKL4,true,1.402943286189E12,1.402943992806E12,74,mate,black,10+0,madi1691,1785,sergey69,1815,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6 Nf3 Nf6 Bd3 Bxd3 Qxd3 e6 O-O Nbd7 c3 Bd6 Re1 O-O Ng5 Qc7 Nh5 g6 Ng3 Bf4 Bxf4 Qxf4 Rxe6 Qxg5 Re7 Rae8 Rxe8 Rxe8 a4 Nb6 a5 Nbd5 a6 b6 Qc4 Re6 b4 h5 b5 cxb5 Qxb5 Qd2 c4 Re1+ Rxe1 Qxe1+ Nf1 Nc3 Qe5 Ne2+ Qxe2 Qxe2 d5 Qxc4 d6 Qc6 Ne3 Qxd6 Kf1 Qd3+ Ke1 Ne4 h3 Qd2+ Kf1 Qxf2#,B18,Caro-Kann Defense: Classical Variation,8,706617,30,3600,2025-01-31
C6WS7EKI,true,1.402942694153E12,1.402943247108E12,53,mate,white,10+0,madi1691,1777,mirabi,1453,e4 b6 d4 Bb7 Bd3 e6 Ne2 h6 O-O g5 Be3 Nf6 e5 Ng4 Bd2 d6 h3 Nxe5 dxe5 dxe5 Nbc3 Qd4 Nxd4 exd4 Nb5 Na6 Nxd4 c5 Bb5+ Ke7 Nf5+ exf5 Re1+ Kf6 Bc3+ Kg6 Bxh8 f6 Qd7 Be4 Bxa6 Bxc2 Re8 Rxe8 Qxe8+ Kh7 Qxf8 Kg6 Qe8+ Kh7 Bxf6 f4 Qf7#,B00,Owen Defense,2,552955,324,3230,2025-01-31
33aHkgEd,false,1.40274132562E12,1.402742375307E12,165,draw,draw,7+2,madi1691,1571,theco,1457,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 d6 O-O Nxd4 Bxd4 b6 Qe2 Bb7 Rad1 Qc7 Nb5 Qd7 c3 a6 Na3 b5 Bb3 Rfc8 Nc2 e6 e5 dxe5 Bxe5 Qe7 Rd2 Rd8 Nd4 Rd7 Rfd1 Rad8 Qe3 Qc5 Qf4 Qe7 Bxf6 Qxf6 Qxf6 Bxf6 Re2 Bxd4+ cxd4 Rxd4 Rxd4 Rxd4 Kf2 Kg7 Ke3 Rh4 h3 Rh5 Rd2 Re5+ Kf4 Rf5+ Ke3 Re5+ Kd4 Re1 Kc5 Rc1+ Kb6 Bc8 Rd8 Kf6 Rh8 h5 Rf8 Ke7 Rh8 Kd6 g4 hxg4 hxg4 Rc6+ Ka5 Bb7 Rh7 Ke7 f4 Rd6 f5 gxf5 gxf5 Bc8 fxe6 Bxe6 Bxe6 Rxe6 b4 Rd6 a4 bxa4 Kxa4 Ke6 Rh6+ f6 Ka5 Ke5 Rh7 f5 Ra7 f4 Re7+ Kd4 Rf7 Ke3 Re7+ Kf2 Ra7 f3 Rxa6 Rxa6+ Kxa6 Ke1 b5 f2 b6 f1=Q+ Ka7 Qf2 Ka6 Qe2+ Ka7 Qe3 Ka8 Qe4+ b7 Kd2 Ka7 Qd4+ Ka8 Qa4+ Kb8 Kc3 Kc7 Qc4+ Kb6 Qb4+ Kc7 Qc4+ Kb6 Qd4+ Kc7 Qe5+ Kc8 Qe8+ Kc7 Qe7+ Kc8 Qxb7+ Kxb7,B35,Sicilian Defense: Accelerated Dragon |  Modern Bc4 Variation,13,1049687,114,3028,2025-01-31
lCy1sLVU,false,1.402741048553E12,1.402741310727E12,41,resign,white,7+2,madi1691,1571,isang,1487,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 e5 d5 Bb4 Bd2 Nf6 Bb5+ c6 dxc6 bxc6 Bd3 O-O Nge2 e4 Nxe4 Nxe4 Bxe4 Bxd2+ Qxd2 Qxd2+ Kxd2 f5 Bf3 Rd8+ Kc3 g5 h3 g4 hxg4 fxg4 Be4 Rd7 Bf5 Rd3+ Bxd3,B01,Scandinavian Defense: Anderssen Counterattack,8,262174,84,3058,2025-01-31
o05TXqbG,true,1.423828402544E12,1.423828898463E12,65,resign,white,10+0,sinasepehr,1620,bero,1658,e4 e5 f4 Qf6 fxe5 Qxe5 d3 d6 Nf3 Qh5 Be2 Bg4 O-O Bxf3 Bxf3 Qe5 d4 Qe6 Bf4 Nd7 Bg3 Ngf6 d5 Qe7 Bh4 g6 Bg4 Bg7 Bxd7+ Kxd7 c4 h6 Nc3 g5 Bg3 Ng4 Qxg4+ Kd8 Rae1 f6 h4 h5 Qf3 g4 Qf5 Qd7 Qg6 Rh6 Qf5 Qxf5 exf5 Rh8 Re2 b6 Rfe1 Kc8 Re7 Rh7 Rf7 Kb7 Ree7 Rc8 Rxg7 Rxg7 Rxg7,C30,King's Gambit Declined |  Norwalde Variation,4,495919,38,3278,2025-01-31
GglRD1gd,true,1.423828045792E12,1.423828399768E12,55,mate,white,10+0,bero,1648,sinasepehr,1630,e4 e5 Qh5 Nc6 c3 g6 Qf3 Nf6 d3 Bg7 Bg5 O-O Bxf6 Bxf6 Nd2 b6 Nh3 d6 g4 Bg7 Qg3 d5 f3 d4 Be2 Re8 c4 Nb4 O-O Nc2 Rac1 Ne3 Rfe1 Bb7 Nf1 Nxf1 Bxf1 c6 b3 b5 Rc2 bxc4 bxc4 Qa5 Be2 Rab8 Qh4 h6 g5 hxg5 Nxg5 Bf6 Qh7+ Kf8 Qxf7#,C20,King's Pawn Game: Wayward Queen Attack,3,353976,18,3278,2025-01-31
MS7HOROk,true,1.423827317674E12,1.423827998883E12,79,mate,white,9+3,sinasepehr,1619,palladio,1635,e4 c6 f4 b5 Nf3 e6 d4 Bb7 Be3 d6 Bd3 Nd7 O-O Be7 Nbd2 Ndf6 h3 Qc7 Qe2 e5 fxe5 dxe5 Nxe5 Bd6 Bf4 O-O-O Bh2 h5 Nef3 Nh7 e5 Re8 exd6 Rxe2 dxc7 Re7 Rae1 Rxe1 Rxe1 Ngf6 Bf5+ Nd7 Re7 Nf6 Rxf7 Ba6 Ne4 Kb7 Nxf6 gxf6 Rxd7 Kb6 Rd8 Rh6 c8=R Bxc8 Rxc8 Ka5 a3 b4 Bc7+ Ka4 c4 bxc3 Bc2+ Kb5 Rb8+ Kc4 Rb4+ Kd5 Bb3+ Ke4 d5+ Kd3 Rd4+ Ke3 Bf4+ Ke2 Bd1#,B10,Caro-Kann Defense,2,681209,16,3254,2025-01-31
iLgnmKpF,true,1.423826475807E12,1.423827311519E12,54,resign,black,9+3,palladio,1647,sinasepehr,1606,c4 Nf6 Nc3 g6 d4 Bg7 e4 d6 Nf3 O-O Be2 e5 O-O exd4 Nxd4 c5 Nf3 Nc6 Bg5 Qc7 a3 a5 Nd2 Re8 f4 Nd4 Bf3 Qb6 Bxf6 Bxf6 Nd5 Qd8 Rb1 Bg7 f5 gxf5 exf5 Bxf5 Ra1 Bd3 Re1 Rxe1+ Qxe1 Nc2 Qg3 Nxa1 Be4 Bxe4 Nxe4 Nc2 Nef6+ Kh8 Qh3 Bxf6,E94,King's Indian Defense: Orthodox Variation,13,835712,41,3253,2025-01-31
5IqyPLYW,true,1.423826028271E12,1.423826465828E12,41,resign,black,9+3,sinasepehr,1617,palladio,1637,e4 e5 f4 Qh4+ g3 Qe7 fxe5 Qxe5 d3 d5 Bf4 Qe6 e5 Bd6 d4 Bb4+ Nc3 c5 a3 Ba5 dxc5 Ne7 b4 Bc7 Nf3 O-O Bd3 f5 Qe2 b6 O-O Nbc6 cxb6 Bxb6+ Kg2 Bb7 Be3 d4 Ng5 Nxe5+ Kg1,C30,King's Gambit Declined |  Keene Defense,6,437557,20,3254,2025-01-31
xi9z92Ck,true,1.423825871654E12,1.423826026433E12,34,resign,white,9+3,palladio,1626,sinasepehr,1628,e4 e6 d4 d5 e5 c5 Bb5+ Bd7 Bxd7+ Qxd7 c3 Nc6 Nf3 O-O-O Be3 f6 dxc5 fxe5 O-O Nf6 b4 a6 a4 Kb8 b5 axb5 axb5 Ne7 Qa4 e4 Qa7+ Kc7 Qb6+ Kc8,C02,French Defense: Advance Variation #4,6,154779,2,3254,2025-01-31
0FAeoDY8,false,1.419011809905E12,1.419012100192E12,26,resign,black,5+5,fyfnjkbq1959,1869,whzgud,1500,d4 d5 c4 c6 Nc3 Nf6 e3 Bg4 f3 Bf5 Bd3 Bxd3 Qxd3 dxc4 Qxc4 Nbd7 Nge2 e5 O-O Bd6 e4 exd4 Nxd4 Ne5 Qb3 Bc5,D10,Slav Defense #2,5,290287,369,3369,2025-01-31
sYvieLxr,false,1.419011553221E12,1.419011692444E12,19,resign,white,8+4,whzgud,1500,bilrost,1500,e4 e5 Nf3 d5 exd5 e4 Qe2 Nf6 Nc3 Be7 Nxe4 Nxd5 c4 Nb4 d4 Qxd4 Nxd4 Nc2+ Qxc2,C40,Elephant Gambit: Paulsen Countergambit,6,139223,0,3000,2025-01-31
4RQTTQsv,false,1.403184607631E12,1.40318516813E12,33,draw,draw,9+9,whzgud,1672,medeys,1455,e4 e5 Nf3 Nc6 Bb5 d6 Nc3 Bg4 d4 exd4 Qxd4 Bxf3 Bxc6+ bxc6 gxf3 Nf6 Rg1 g6 Be3 Bg7 Qc4 Qd7 O-O-O a5 e5 Nd5 Nxd5 cxd5 Qxd5 O-O exd6 cxd6 Bd4,C62,Ruy Lopez: Steinitz Defense,6,560499,217,3127,2025-01-31
lsbzF2cG,false,1.401492189384E12,1.401492267706E12,11,resign,white,20+0,azzohha,1561,whzgud,1718,e4 Nf6 Nc3 d5 e5 Nfd7 f4 Nc6 Nf3 Nc5 d4,B02,Alekhine Defense: Scandinavian Variation,4,78322,157,3279,2025-01-31
bugIO3HK,false,1.401489094884E12,1.40148967256E12,49,mate,white,20+3,whzgud,1703,ssiran,1475,b3 d5 Nf3 c5 d4 cxd4 Qxd4 Nc6 Qf4 e6 Bb2 Nf6 Nbd2 Bd6 Qg5 O-O e4 d4 Nxd4 e5 Nxc6 bxc6 Bxe5 Bb4 Bd3 Rfe8 Bxf6 Qxf6 Qxf6 gxf6 Ke2 f5 f3 fxe4 fxe4 f5 Rhf1 Bxd2 Kxd2 fxe4 Rae1 Bb7 Rxe4 Kh8 Rf7 Rab8 Rg4 Red8 Rxh7#,A06,Nimzowitsch-Larsen Attack,3,577676,228,3178,2025-01-31
0LbywMIY,false,1.401313747452E12,1.401315840977E12,18,resign,black,30+0,von,1328,whzgud,1657,e4 g6 d4 Bg7 e5 d6 Nf3 dxe5 Bc4 exd4 Ne5 Bxe5 Bxf7+ Kxf7 Qf3+ Nf6 Qxf6+ exf6,B06,Robatsch (Modern) Defense,4,2093525,329,2985,2025-01-31
I7zIMTCS,false,1.401313425356E12,1.401313659524E12,25,resign,white,15+10,whzgud,1636,taborluna,1417,h3 e5 a3 d5 Nc3 d4 Ne4 Bf5 Ng3 Bg6 h4 h5 e3 c5 Nf3 Bd6 exd4 cxd4 Bb5+ Nd7 Qe2 a6 Nxe5 axb5 Nxg6+,A00,Creepy Crawly Formation: Classical Defense,4,234168,219,3053,2025-01-31
Ho7nCIN9,false,1.401312513888E12,1.401313266893E12,25,outoftime,white,10+5,plan10,1500,whzgud,1681,e4 d6 c4 Nc6 d4 e5 dxe5 Nxe5 Nf3 Nf6 Nxe5 dxe5 Qxd8+ Kxd8 Nc3 Kd7 Be3 Kc6 a3 Bc5 Bxc5 Kxc5 O-O-O a5 Na4+,B07,Pirc Defense #4,2,753005,181,3181,2025-01-31
q5xbB1O0,true,1.412642345658E12,1.412642385185E12,6,resign,black,10+8,canabidiol,801,fisherman1,1223,e4 Nc6 d4 Nxd4 Qxd4 d6,B00,King's Pawn Game: Nimzowitsch Defense,3,39527,422,2024,2025-01-31
bIkwlmt6,true,1.412641930077E12,1.412642335254E12,34,resign,white,10+8,fisherman1,1207,canabidiol,804,Nf3 d5 Nd4 e5 Nf5 g6 Ng3 Nf6 b4 a5 bxa5 Bc5 e3 Rxa5 Nc3 d4 Na4 dxe3 Nxc5 exf2+ Kxf2 Qd4+ Ke1 Qxa1 Nd3 Qxa2 Nxe5 Rxe5+ Ne2 Bg4 g3 Ne4 Nf4 Nc3+,A06,Reti Opening,2,405177,403,2011,2025-01-31
GdVEZvPe,true,1.412640621913E12,1.412641035562E12,29,mate,white,7+3,tunara,1403,fisherman1,1389,e4 a5 Nf3 Ra6 d4 Re6 Nc3 Nc6 d5 Rd6 Bb5 Nd4 Nxd4 Rh6 Bxh6 gxh6 O-O h5 Qxh5 h6 e5 Rh7 e6 Nf6 Qf5 Ne4 Qxh7 b6 Qxf7#,B00,Ware Defense,2,413649,14,2792,2025-01-31
GbVDNnRQ,true,1.400844625367E12,1.400845310837E12,44,mate,black,30+8,fisherman1,1500,apac1234,1662,g4 e5 g5 Qxg5 Nf3 Qh5 Nxe5 Qxe5 Na3 Bxa3 h4 Bxb2 Bxb2 Qxb2 Rab1 Qxa2 Rba1 Qd5 Ra3 d6 Re3+ Be6 Rhh3 Nc6 Rec3 O-O-O Rhe3 Nf6 Rca3 Ng4 Ra4 Nxe3 Qc1 Nxf1 Qa3 Qxd2+ Kxf1 Qxc2 Rxa7 Nxa7 Qxa7 Bh3+ Ke1 Qc1#,A00,Grob Opening,1,685470,162,3162,2025-01-31
ojeQnHAH,false,1.482162711907E12,1.482184013507E12,48,outoftime,black,180+0,tvlamp,1484,isaachanson,1500,e4 e5 Nf3 d6 Bb5+ Nc6 d4 Bg4 h3 Bh5 g4 Bg6 dxe5 dxe5 Qd5 Nf6 Qc4 Bb4+ c3 O-O cxb4 Bxe4 Nbd2 Qd5 Qe2 Nd4 Qxe4 Nxe4 Bc4 Qc6 Nxd4 exd4 Nxe4 Qxe4+ Be3 Qxh1+ Bf1 Rae8 O-O-O Qf3 Re1 dxe3 Be2 Qxf2 Kd1 Rd8+ Kc2 Qxe1,C62,Ruy Lopez: Steinitz Defense,6,21301600,16,2984,2025-01-31
lD2OIRE5,false,1.482162172499E12,1.482162709814E12,60,mate,black,180+0,isaachanson,1500,tvlamp,1484,e4 e5 Nc3 c6 d3 Nf6 Nf3 Bc5 Bg5 h6 Bh4 g5 Bg3 g4 Qe2 gxf3 gxf3 Nh5 Bxe5 Rg8 O-O-O Qg5+ Kb1 Qxe5 Bh3 Nf4 Qe3 Bxe3 Rde1 Nxh3 Rxe3 Rg1+ Rxg1 Nxg1 Re1 Nxf3 Ne2 Nxe1 d4 Qxh2 d5 Qh1 Ng3 Qg1 Ne2 Qxf2 Kc1 Qe3+ Kd1 Na6 Kxe1 d6 Kf1 Bg4 Kg2 Qxe2+ Kg3 Qf3+ Kh4 Qh3#,C27,Vienna Game,3,537315,16,2984,2025-01-31
7PBP8hsH,true,1.504461532596E12,1.504462336284E12,67,resign,white,12+3,killer81,2206,amayak,2238,e4 Nf6 Nc3 e5 Bc4 Nxe4 Qh5 Nd6 Qxe5+ Qe7 Qxe7+ Bxe7 Bb3 Nf5 Nf3 c6 O-O O-O Re1 Bb4 a3 Bxc3 dxc3 d5 c4 dxc4 Bxc4 b5 Ba2 Na6 Bf4 Nc5 g4 Nh6 Bd6 Bxg4 Bxc5 Bxf3 Bxf8 Kxf8 Re3 Bg4 f3 Bh3 Rd1 g6 Rd6 Rc8 Red3 Ke7 R6d4 Nf5 Re4+ Kf6 Rd7 Rf8 Rxa7 Rd8 Rxf7+ Kg5 Rxh7 Rd1+ Kf2 Rf1+ Ke2 Bg2 Rg4+,C27,Vienna Game #2,6,803688,32,4444,2025-01-31
XbbOULba,true,1.504083008063E12,1.504083471644E12,30,resign,black,8+2,amayak,2252,tarsis,2121,e4 c5 b4 cxb4 a3 d5 e5 Nc6 d4 e6 axb4 Bxb4+ c3 Ba5 Qg4 Nge7 Qxg7 Rg8 Qxh7 Nxd4 Ba3 Ndc6 Bb5 Rxg2 Ne2 Qb6 Nd4 Qxd4 Nd2 Qxf2+,B20,Sicilian Defense: Wing Gambit |  Marshall Variation,5,463581,131,4373,2025-01-31
Y7UKFcnm,true,1.504082571811E12,1.50408297175E12,52,resign,black,8+0,amayak,2259,carl2000,2386,e4 c5 b4 cxb4 a3 d5 e5 Nc6 d4 Qb6 Be3 Bf5 Bd3 Bxd3 Qxd3 e6 axb4 Nxb4 Qc3 Ne7 Qb3 Rc8 Na3 Nxc2+ Qxc2 Rxc2 Nxc2 Qb2 Kd1 Nc6 Ne2 Nb4 Rc1 Na2 Ra1 Be7 Nc1 Nb4 Nxb4 Qxa1 Nc2 Qa4 Nd3 O-O Kd2 Rc8 Rc1 a5 Nc5 Qc4 Nxb7 Bb4+,B20,Sicilian Defense: Wing Gambit |  Marshall Variation,5,399939,127,4645,2025-01-31
uz5U9tYf,true,1.504040504803E12,1.504041006442E12,40,resign,black,5+5,puuntuuppaaja,2074,amayak,2253,d4 Nf6 c4 e5 dxe5 Ng4 Nf3 Bc5 e3 Nc6 Nc3 Ngxe5 Be2 d6 O-O O-O a3 a5 Nd5 Bf5 Nd4 Bg6 f4 Be4 fxe5 Nxe5 b3 c6 Nc3 Bg6 Bb2 Re8 Qd2 Qg5 Rf4 Nd7 Raf1 Re7 Nf3 Qxf4,A52,Budapest Defense: Adler Variation,7,501639,179,4327,2025-01-31
Iuo32IUI,true,1.504040173018E12,1.504040458134E12,41,mate,white,5+5,amayak,2247,trexchess,2094,e4 c5 b4 cxb4 a3 bxa3 Nxa3 Nc6 d4 d5 exd5 Qxd5 Nf3 Bg4 Be2 Nf6 c4 Qh5 d5 Ne5 Nb5 Rc8 Nxa7 Nxf3+ gxf3 Bf5 Nxc8 Bxc8 Ra8 Kd8 Be3 g6 Bb6+ Kd7 Qa4+ Kd6 Rxc8 Qe5 Qb4+ Kd7 Rd8#,B20,Sicilian Defense: Wing Gambit |  Carlsbad Variation,6,285116,153,4341,2025-01-31
9POCh6I8,true,1.504039183773E12,1.504040130039E12,77,outoftime,white,5+5,amayak,2240,tengiz12,2104,c4 e6 Nc3 d5 d4 Nf6 g3 Be7 Bg2 b6 Nf3 Bb7 Qa4+ Qd7 Qb3 dxc4 Qxc4 O-O Bf4 c5 Rd1 Qc8 O-O cxd4 Qxd4 Nc6 Qa4 Na5 Rc1 Qc4 Qxc4 Nxc4 b3 Nd6 Ne5 Bxg2 Kxg2 Rac8 Bg5 h6 Be3 Nf5 Bd2 Rfd8 Nf3 Ba3 Rc2 Nd5 e4 Nb4 exf5 Nxc2 Nb5 exf5 Nxa7 Ra8 Nb5 Bb4 Bxb4 Nxb4 a4 Rd3 Nbd4 Rd8 Nxf5 Rxb3 Rc1 Nd3 Rc7 Rb2 Ne7+ Kf8 Kh3 Rxf2 Nh4 Rf6 Nc6,D35,Queen's Gambit Declined: Normal Defense,6,946266,136,4344,2025-01-31
1skZ6yzy,true,1.50403822317E12,1.504039179637E12,84,resign,black,5+5,tengiz12,2111,amayak,2233,d4 Nf6 Bf4 g6 c4 Bg7 Nc3 c5 e3 O-O Nf3 cxd4 exd4 d5 c5 b6 Nb5 Na6 c6 Ne8 Rc1 Nac7 a4 a6 Nxc7 Nxc7 b4 f6 Qb3 e5 dxe5 fxe5 Bg5 Qd6 Be2 e4 Nd2 Ne6 Be3 Kh8 O-O Nd4 Bxd4 Bxd4 Rcd1 Qe5 Qg3 Qf6 Nb3 Be5 f4 Bxf4 Qf2 Be6 g3 Be5 Qxf6+ Rxf6 Rxf6 Bxf6 Nd4 Bc8 b5 a5 Kg2 Ra7 h3 h5 Rd2 Kg7 h4 Be5 Bd1 Rf7 Bb3 e3 Rd3 Bxd4 Rxd4 e2 Rd1 exd1=Q Bxd1 d4,A45,Indian Game,2,956467,122,4344,2025-01-31
HEsbJN3C,true,1.50403770395E12,1.50403819195E12,43,resign,white,5+5,amayak,2226,tengiz12,2119,e4 e6 d4 d5 e5 c5 c3 Nc6 Qg4 Bd7 Nf3 Rc8 Be2 cxd4 O-O dxc3 Nxc3 a6 Bf4 Nge7 Rfd1 Ng6 Bg3 Qc7 Qg5 Be7 Qh5 b5 Nxd5 exd5 e6 Bd6 exd7+ Qxd7 Qxd5 O-O Qxd6 Qxd6 Rxd6 Nb4 a3 Nc2 Rad1,C02,French Defense: Advance Variation,8,488000,107,4345,2025-01-31
